Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,HCSR04_005,HCSR04_006,HCSR04_007,ObjectClass
1609838682,54.92,55.3,55.34,53.0,48.41,49.2,36.09,EMPTY_SEVEN2
1609838700,54.86,54.88,55.26,52.94,48.38,49.13,26.96,EMPTY_SEVEN2
1609838717,54.97,55.29,55.27,53.02,48.82,48.6,24.64,EMPTY_SEVEN2
1609838735,54.93,55.27,55.2,52.92,48.44,47.47,79.24,EMPTY_SEVEN2
1609838752,54.88,55.21,55.29,53.07,48.43,48.65,93.02,EMPTY_SEVEN2
1609838770,55.0,55.26,55.3,53.04,48.49,48.66,23.21,EMPTY_SEVEN2
1609838787,54.98,55.26,54.37,52.61,48.45,48.65,26.48,EMPTY_SEVEN2
1609838805,54.97,55.21,55.29,52.93,48.5,48.7,90.7,EMPTY_SEVEN2
1609838823,54.96,54.86,55.32,53.07,48.39,48.75,41.28,EMPTY_SEVEN2
1609838840,54.94,54.8,55.33,53.0,48.41,49.15,104.81,EMPTY_SEVEN2
1609838858,54.94,54.87,55.23,53.0,48.91,48.75,93.35,EMPTY_SEVEN2
1609838875,56.44,54.11,55.29,53.03,48.88,48.78,44.5,EMPTY_SEVEN2
1609838893,54.48,55.21,55.34,53.42,48.42,48.71,31.66,EMPTY_SEVEN2
1609838910,54.96,54.94,55.33,53.04,48.45,49.15,33.62,EMPTY_SEVEN2
1609838928,54.91,54.84,55.24,52.98,48.48,48.69,44.97,EMPTY_SEVEN2
1609838945,54.91,55.32,55.31,53.53,48.48,48.69,90.57,EMPTY_SEVEN2
1609838963,54.89,54.87,55.21,53.42,48.39,48.66,91.35,EMPTY_SEVEN2
1609838981,54.52,54.91,55.3,53.1,48.88,49.13,10.16,EMPTY_SEVEN2
1609838998,54.92,54.82,56.12,53.09,48.87,48.72,22.12,EMPTY_SEVEN2
1609839016,54.55,54.88,55.68,53.02,48.84,48.75,91.52,EMPTY_SEVEN2
1609839033,54.49,55.3,55.69,52.67,48.45,49.2,21.37,EMPTY_SEVEN2
1609839051,54.96,54.91,56.1,53.06,48.4,48.66,68.21,EMPTY_SEVEN2
1609839068,54.51,54.84,55.26,52.98,48.36,48.64,57.8,EMPTY_SEVEN2
1609839086,53.74,54.78,55.33,53.17,48.88,49.14,54.77,EMPTY_SEVEN2
1609839103,54.93,54.83,55.6,53.01,48.52,49.14,51.97,EMPTY_SEVEN2
1609839121,54.88,54.88,55.33,53.44,48.38,48.62,30.72,EMPTY_SEVEN2
1609839138,54.98,54.79,56.1,53.39,48.42,48.67,7.25,EMPTY_SEVEN2
1609839156,54.94,54.83,55.29,53.1,48.47,48.7,67.34,EMPTY_SEVEN2
1609839174,55.0,54.93,55.28,53.49,48.92,48.69,2.65,EMPTY_SEVEN2
1609839191,54.91,54.88,55.64,53.05,48.47,48.68,89.63,EMPTY_SEVEN2
1609839209,54.91,54.95,55.69,53.09,48.39,49.07,89.45,EMPTY_SEVEN2
